,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
AL162231.2,1.98585317572852e-07,-0.569542279342709,0.019,0.028,0.00432399670483128
ZC3H12A,1.98739502454126e-07,0.265074479541501,0.16,0.138,0.00432735392643615
MBD2,2.02092901166762e-07,-0.308064984575469,0.079,0.096,0.00440037083000507
GPBP1,2.05527959660154e-07,0.139577727883347,0.327,0.299,0.0044751657936402
TIGAR,2.09450384003264e-07,0.37192647035718,0.062,0.047,0.00456057266128707
WNT1,2.09548277950367e-07,0.903401269012136,0.016,0.009,0.00456270420409128
RBCK1,2.13055437046595e-07,-0.19128139171522,0.259,0.284,0.00463906908625255
FOSL2,2.13068350230836e-07,0.202765244846069,0.224,0.2,0.00463935025792622
ARHGEF2,2.15609918557599e-07,-0.247573112651108,0.129,0.15,0.00469469036667316
PLEKHG2,2.15963224210533e-07,-0.484976149944639,0.052,0.067,0.00470238324396014
LINC01637,2.16551698263503e-07,-0.86168124842928,0.008,0.014,0.00471519667798951
RELB,2.20049652359779e-07,0.253537074012295,0.225,0.202,0.00479136113048182
KIAA0513,2.20257651139557e-07,-0.460272064594331,0.037,0.049,0.00479589009591271
PCMT1,2.23917540460984e-07,-0.240186019343242,0.132,0.153,0.00487558052599746
ZFY,2.24315246225805e-07,0.337957991598544,0.071,0.056,0.00488424017132068
MIER1,2.30494853274609e-07,0.174298808484941,0.248,0.221,0.00501879493520133
CYP2R1,2.376373981469e-07,0.324042093303489,0.092,0.075,0.00517431670725061
WBP11,2.37692627095229e-07,0.150598692182138,0.267,0.239,0.00517551926237152
TICAM2,2.37999939386637e-07,-0.875429450920858,0.007,0.013,0.00518221068020464
ZDHHC8,2.38153017008797e-07,-0.605071704281205,0.018,0.027,0.00518554379234955
LRIG1,2.40430644377122e-07,0.484982398849395,0.04,0.029,0.00523513685066745
CD81,2.41948593858501e-07,-0.3409741063627,0.069,0.085,0.005268188682675
APOL6,2.43496197640044e-07,-0.23033672133161,0.151,0.174,0.00530188620741431
HES4,2.43576982285118e-07,0.746348710910427,0.017,0.01,0.00530364521227615
UBQLN1,2.4504636985797e-07,0.210167847868443,0.192,0.169,0.00533563965728745
MIR181A1HG,2.4639468190279e-07,-0.447587675962057,0.034,0.046,0.00536499780375135
C16orf54,2.47801968010437e-07,-0.242255866678131,0.12,0.141,0.00539564005145925
SUPV3L1,2.51888613226447e-07,0.237608202203546,0.138,0.117,0.00548462266439266
S1PR4,2.55389655645506e-07,0.234930134181774,0.157,0.135,0.00556085436202525
ATP2B1,2.57663049420399e-07,0.348221396186187,0.22,0.197,0.00561035523807978
MMADHC,2.64583473136159e-07,0.170761273015654,0.22,0.194,0.00576104054406673
PF4,2.72026750419234e-07,-0.610032620550133,0.016,0.024,0.0059231104636284
PDIA6,2.72528731765413e-07,-0.186071944053352,0.23,0.255,0.0059340406054601
PDP1,2.77288527123049e-07,0.358244601214273,0.075,0.059,0.00603768038957726
UQCRC1,2.77404717245814e-07,-0.165852993198544,0.248,0.274,0.00604021031331036
GET3,2.77887589843771e-07,-0.223107350674828,0.126,0.147,0.00605072438125826
CXCL3,2.78356812673896e-07,2.0841533009388,0.011,0.005,0.00606094123916141
SELENOT,2.80949468408426e-07,0.15029929849397,0.284,0.256,0.00611739372512506
PLXDC2,2.88914438061724e-07,-0.389864705610527,0.069,0.085,0.00629082297435598
EIF2AK2,2.95834154734969e-07,-0.231568885729945,0.164,0.186,0.00644149288519922
RB1CC1,2.97307601900894e-07,0.205095878830053,0.202,0.178,0.00647357572379008
FOXN3,3.00581335045102e-07,0.144221563351149,0.303,0.276,0.00654485798927205
GOLPH3,3.00614750028757e-07,0.181235858198855,0.197,0.173,0.00654558556712617
MIR29B2CHG,3.02255130337396e-07,-0.433476401670736,0.031,0.042,0.00658130320796647
MBP,3.20261116466696e-07,0.12292586220714,0.419,0.391,0.00697336554994583
KANSL2,3.21656184403738e-07,0.222224017792596,0.143,0.122,0.00700374175920698
PCBD1,3.21908035905901e-07,-0.384172361458059,0.047,0.061,0.00700922557381509
FAM32A,3.23087640592835e-07,0.170135270975836,0.229,0.204,0.00703491028626839
PSMB8,3.30789651099497e-07,-0.144627345106044,0.412,0.436,0.00720261386304044
LAG3,3.3323407934625e-07,-0.368299901315891,0.081,0.098,0.00725583884368524
ZNF85,3.40305177620524e-07,-0.581992062028714,0.016,0.025,0.00740980493750929
TAPBPL,3.44317547818112e-07,-0.28263392379964,0.083,0.1,0.00749717028619158
ACER3,3.50810261131306e-07,-0.37065567510265,0.047,0.061,0.00763854262587305
C12orf75,3.50864001961706e-07,-0.212428432499812,0.248,0.272,0.00763971277871419
NOL11,3.59406859387827e-07,0.250817404668768,0.126,0.106,0.00782572495631055
SFXN1,3.60016134428566e-07,0.171794563730333,0.24,0.215,0.00783899131104761
GTF2H5,3.62789809978074e-07,-0.296840593094235,0.077,0.094,0.00789938532246258
STAU1,3.70211224772404e-07,0.194506957868194,0.199,0.175,0.00806097920819433
AC116366.1,3.73039376612592e-07,-0.715779423247369,0.016,0.024,0.00812255938636259
FUOM,3.7532372376573e-07,-0.301860315274529,0.072,0.089,0.00817229876127501
H2AFY,3.75717394437575e-07,-0.198576538312841,0.227,0.252,0.00818087054648376
NDUFB1,3.76577943705736e-07,-0.138123182534881,0.395,0.421,0.0081996081462487
TIMP2,3.7790600138216e-07,-0.32827726897809,0.057,0.072,0.00822852527409514
MRPS31,3.91098861299546e-07,-0.294041434035341,0.076,0.093,0.00851578660593632
LINC02762,3.99285861812795e-07,-0.797398088926628,0.01,0.017,0.0086940503551118
NR1H2,3.99364657074569e-07,0.17186759904844,0.275,0.249,0.00869576604314167
TRADD,4.06520921973668e-07,-0.186622172842423,0.16,0.183,0.00885158655505464
SNX27,4.07657373198387e-07,-0.292303608679318,0.068,0.084,0.00887633164402168
GGNBP2,4.16070065309526e-07,0.153238936554311,0.325,0.299,0.00905950960204961
GYPC,4.17363956039535e-07,0.117773398911217,0.517,0.492,0.00908768277880483
CAPNS1,4.20354319205186e-07,-0.230073043588552,0.165,0.187,0.00915279494637371
SRGN,4.20603095737253e-07,0.179548689507584,0.721,0.706,0.00915821180658294
ADAM10,4.22008993631483e-07,0.194216461193227,0.198,0.175,0.00918882382733192
JMY,4.34401166932355e-07,0.309897689959563,0.096,0.079,0.00945865100878509
AC022167.3,4.40397122575154e-07,1.06634415654112,0.01,0.005,0.0095892069469514
GPR174,4.52335372662449e-07,-0.274270269442284,0.096,0.115,0.00984915040435216
EBPL,4.59046859589704e-07,-0.256752843046131,0.099,0.118,0.00999528632070622
IGFLR1,4.65248981954195e-07,-0.213995566337429,0.191,0.214,0.0101303313330707
MED8,4.65360819935028e-07,0.288008127955053,0.087,0.071,0.0101327664932653
SF3A1,4.83928149992166e-07,0.129596795174319,0.337,0.309,0.0105370515379294
CYBC1,4.95437667915635e-07,-0.183972332449668,0.199,0.223,0.010787659781195
ME2,4.95524256737392e-07,-0.248628548678594,0.103,0.122,0.0107895451662
IL17RE,5.00596434132422e-07,-0.966628783737509,0.005,0.01,0.0108999867567994
AC007032.1,5.01084517968897e-07,-0.595615317834989,0.018,0.026,0.0109106142942548
AGPAT2,5.1236207338997e-07,-0.308623195083841,0.071,0.088,0.0111561717859932
APOL1,5.1444797313233e-07,-0.482674395574263,0.023,0.032,0.0112015901669834
TBXAS1,5.14480069326204e-07,-0.264385511933945,0.083,0.101,0.0112022890295088
C1orf174,5.20264469824736e-07,0.259648687628485,0.119,0.1,0.0113282385659638
IFRD1,5.2157611433118e-07,0.20564386962138,0.237,0.213,0.0113567983134471
HSPA5,5.23495906806934e-07,0.140642538593011,0.425,0.399,0.0113985998748142
YIF1A,5.26963761972587e-07,-0.269805979352282,0.091,0.109,0.0114741089531911
MED25,5.37398405687276e-07,-0.281432036203261,0.073,0.09,0.0117013128854347
ANTKMT,5.43655784556984e-07,-0.217866745710336,0.127,0.148,0.0118375610529438
ETS1,5.56239419647374e-07,0.13321128047131,0.422,0.395,0.0121115571234019
CHIC2,5.62333617952657e-07,0.172333443186051,0.218,0.194,0.0122442521973011
THRAP3,5.70824633570484e-07,0.130259852405694,0.333,0.305,0.0124291355713637
SQOR,5.89349028676986e-07,-0.23833205574269,0.117,0.136,0.0128324857504127
WAS,5.90457100794913e-07,-0.106270191314733,0.425,0.454,0.0128566129127084
RAD50,5.94317095129746e-07,-0.260644238143876,0.086,0.104,0.0129406604293551
LINC00339,5.9923900662364e-07,-0.376256462696442,0.046,0.059,0.0130478301302231
DFFA,6.13339151680653e-07,-0.380845836549227,0.05,0.064,0.0133548466886945
RNASE2,6.14138863589298e-07,-0.635341486621647,0.015,0.024,0.0133722596157934
IDH3G,6.15073257664184e-07,-0.191732466734497,0.177,0.2,0.0133926051123799
TBCA,6.23436198904703e-07,-0.127114950813973,0.384,0.41,0.013574699794951
ADCY7,6.3225875859298e-07,-0.228518158808372,0.123,0.143,0.0137668022096035
ZNF91,6.33762249040756e-07,0.252936333905326,0.124,0.105,0.0137995392106134
SNIP1,6.428219580717e-07,0.274308376140699,0.107,0.089,0.0139968053150532
STXBP2,6.43494280658617e-07,-0.151478137403162,0.268,0.294,0.0140114444670607
TMEM8A,6.43515912087584e-07,-0.36482766136434,0.045,0.058,0.0140119154697951
SMIM29,6.46533386941375e-07,-0.240008610745682,0.113,0.132,0.0140776179672615
SLC9A3,6.46666264365853e-07,0.735003737316417,0.019,0.011,0.0140805112403021
MGST3,6.47317304489575e-07,-0.174397203524217,0.203,0.227,0.014094686987956
DDAH2,6.47792344833039e-07,-0.298347386829966,0.073,0.089,0.0141050305163946
IL12RB2,6.52022544884707e-07,0.787312610582459,0.018,0.01,0.0141971388923196
PMVK,6.53517320306141e-07,-0.290415247186063,0.073,0.089,0.0142296861323459
TAGLN2,6.6271151168699e-07,-0.107816835470981,0.637,0.658,0.0144298804554725
CHCHD5,6.65113299703733e-07,-0.206737977205495,0.143,0.164,0.0144821769877491
NFE2,6.70053877605259e-07,-0.623220486793935,0.02,0.029,0.0145897531309769
UAP1,6.81518663524698e-07,0.329011377640581,0.076,0.061,0.0148393873795868
OXSR1,6.90919596549807e-07,0.26618972028981,0.112,0.093,0.0150440832952755
CCDC112,6.93523983425199e-07,-0.374620753858081,0.041,0.053,0.0151007912151003
ADAM12,6.94487824764581e-07,-0.919499696657816,0.007,0.013,0.015121777896424
SETD9,6.96547914583924e-07,0.583000643871368,0.028,0.018,0.0151666342921504
RIC8A,7.0029807277209e-07,0.243035405151314,0.148,0.128,0.0152482902365395
ARNTL,7.14448043266974e-07,0.246777023392692,0.126,0.107,0.0155563916940951
DGKQ,7.1566473375025e-07,-0.466501317546207,0.027,0.037,0.0155828839126779
CLSTN3,7.2171125913311e-07,-0.422903288192972,0.049,0.062,0.0157145409563643
NEDD8,7.31867710787612e-07,-0.130685997928251,0.37,0.397,0.0159356875346895
FIBP,7.40889996423428e-07,-0.198227250470882,0.161,0.183,0.0161321387821237
AL356512.1,7.4958428138646e-07,-0.6014726661401,0.017,0.025,0.0163214481429088
SERPINB9,7.5284941022924e-07,0.267113613134579,0.172,0.152,0.0163925430583315
NR1D2,7.54152741384494e-07,0.272568187821834,0.12,0.102,0.016420921790906
HIP1R,7.62239231791352e-07,0.288904638889552,0.094,0.077,0.0165969970330249
PLD4,7.68918499900269e-07,-0.547153828878344,0.025,0.035,0.0167424314168285
ZCCHC10,7.86946286628099e-07,0.277063276476873,0.097,0.08,0.0171349684450402
MRPL24,7.8916919712238e-07,-0.276773430459937,0.085,0.102,0.0171833700981427
TMEM167B,7.95472042602073e-07,-0.238866530858929,0.107,0.126,0.0173206082556175
SELENOW,7.95921352499175e-07,-0.134459273438123,0.379,0.403,0.017330391529317
U2AF1L5,7.96183006008918e-07,-0.969781451100639,0.006,0.011,0.0173360887728382
IL7,7.97080696998709e-07,-1.03005416387914,0.005,0.01,0.0173556350964499
HNRNPU,8.00646425471696e-07,-0.138722828775632,0.488,0.509,0.0174332752682207
KLHDC2,8.28276402025843e-07,0.165283969580729,0.23,0.205,0.0180348903777107
AC016831.5,8.34361376792284e-07,0.671934372291656,0.023,0.015,0.0181673846182752
CYFIP1,8.45399956552958e-07,-0.49634890445327,0.027,0.038,0.0184077386539841
MTIF3,8.58817018688849e-07,-0.227718987746958,0.108,0.127,0.018699881764931
PIM2,8.64413654620334e-07,0.213244023893389,0.222,0.199,0.0188217429157032
CCNG1,8.6551953407775e-07,0.155923894969609,0.244,0.219,0.0188458223350089
BUB3,8.72131460899812e-07,0.157901491959923,0.278,0.252,0.0189897904296325
KIF5C,8.81789008598453e-07,-0.791614777173934,0.009,0.016,0.0192000738732227
CPNE3,9.13372990775906e-07,0.228008756781427,0.161,0.14,0.0198877835011546
FPR1,9.18281692405473e-07,-0.162516813159645,0.084,0.102,0.0199946655704368
NDEL1,9.31441693493644e-07,0.221629712623928,0.16,0.139,0.0202812114341306
TUBA1B,9.32018050459933e-07,0.117972612546037,0.463,0.437,0.0202937610307146
OXNAD1,9.424525858847e-07,0.117153044540924,0.255,0.228,0.0205209626050534
ZBTB32,9.42568131070567e-07,-0.756849359013257,0.01,0.017,0.0205234784859305
MPEG1,9.65368971052757e-07,-0.192511036134242,0.093,0.111,0.0210199439757027
RTF2,9.80083593696828e-07,-0.189215936206565,0.192,0.215,0.0213403401691547
RBM47,9.91659898616551e-07,-0.417830162394546,0.034,0.045,0.0215924026324768
RASGRP4,1.01042207232146e-06,-0.406482078601064,0.039,0.05,0.0220009302027275
PGD,1.03470613075347e-06,-0.268902145617611,0.153,0.173,0.022529691291026
PLK3,1.03510435158555e-06,0.201088037193176,0.187,0.165,0.0225383621514237
NEDD4,1.03952673948379e-06,-0.772139230037852,0.008,0.014,0.02263465522552
CISD1,1.04525328107528e-06,-0.383809543278035,0.041,0.053,0.0227593449421332
PGLS,1.04968724257785e-06,-0.175988663414372,0.293,0.317,0.0228558900198901
ADAP2,1.08803095231718e-06,-0.453102745749402,0.031,0.042,0.0236907859557543
SMAD1,1.10272510437261e-06,0.757803606689555,0.016,0.009,0.0240107364226092
CYC1,1.10777343745317e-06,-0.174617324932319,0.212,0.235,0.0241206588271052
BCL2L11,1.10871456358123e-06,0.299345180439356,0.092,0.076,0.0241411509074178
SNHG8,1.11096247472786e-06,-0.115198132410948,0.562,0.581,0.0241900969247243
NELFB,1.13102867092891e-06,-0.41053427254958,0.036,0.047,0.0246270182808061
MORN3,1.14472724720692e-06,-0.480264249586649,0.024,0.034,0.0249252910806835
TCIRG1,1.15349016527564e-06,-0.13951594027454,0.333,0.36,0.0251160948587117
RAB11FIP1,1.16068566442873e-06,-0.288429832145432,0.112,0.13,0.0252727696572711
LGALS3BP,1.1799305383303e-06,-0.349743989465062,0.06,0.075,0.025691807541604
TAPBP,1.18328558619454e-06,-0.108596756930325,0.535,0.557,0.0257648603537998
RALB,1.20335886495844e-06,-0.343424556168168,0.064,0.079,0.0262019359256051
PAM,1.20342178483001e-06,-0.389033977056661,0.047,0.059,0.0262033059428887
DNPH1,1.20801282397402e-06,-0.226462249106105,0.107,0.126,0.0263032712292103
CLK3,1.20955827528083e-06,-0.204368170297612,0.145,0.166,0.0263369218859649
SLC25A32,1.21723811084632e-06,0.267365188341828,0.107,0.09,0.0265041426255677
SREBF2-AS1,1.22069679549332e-06,-0.596084356856421,0.017,0.026,0.0265794520250715
LILRA5,1.22259023392646e-06,-0.260397028111768,0.07,0.085,0.0266206797535148
ANK3,1.27465089972713e-06,0.345765707469629,0.07,0.056,0.0277542486906586
ALDH1A1,1.27992227125894e-06,-0.48782994263821,0.023,0.033,0.0278690275343921
TAP2,1.29085831980781e-06,-0.186252217554923,0.237,0.26,0.0281071490554952
IFIT2,1.29538925071037e-06,-0.442783381898866,0.03,0.04,0.0282058055449676
NSMCE3,1.29907050590882e-06,0.240756012289523,0.124,0.105,0.0282859611956586
SLC35E2A,1.3509990078159e-06,0.400420341623025,0.051,0.039,0.0294166523961834
RGS10,1.35296625289118e-06,-0.148908729313534,0.409,0.436,0.0294594871904526
GBP2,1.35455011484465e-06,-0.191154774233752,0.189,0.212,0.0294939742006274
ASTL,1.35593619450156e-06,1.06757907640329,0.01,0.005,0.0295241546990769
NDUFA8,1.36209187586094e-06,-0.274207658269554,0.072,0.087,0.029658188504996
SRGAP2,1.37790328964546e-06,-0.387615549347538,0.047,0.06,0.0300024662287403
LTBR,1.378471238458e-06,-0.407771515956663,0.039,0.051,0.0300148327461845
HDGFL3,1.37858465000689e-06,0.748059890141864,0.018,0.011,0.03001730216925
ITGA4,1.3899191406696e-06,-0.166187768846223,0.405,0.427,0.0302640993689398
SRF,1.394334947516e-06,-0.51863961800447,0.023,0.033,0.0303602491472133
IP6K1,1.40754169940409e-06,0.302303917617611,0.08,0.065,0.0306478129628247
NUP50-DT,1.44953172732547e-06,-0.610100679937039,0.014,0.022,0.0315621038307847
PRR13,1.46275774039867e-06,-0.100930467874366,0.578,0.596,0.0318500870394406
VNN1,1.46953951583454e-06,1.13776290681682,0.01,0.005,0.0319977534177812
RASSF5,1.4799724928292e-06,0.126104342165309,0.366,0.339,0.0322249210588629
PPWD1,1.4808265555077e-06,0.218567450381646,0.136,0.116,0.0322435174196246
B4GALT3,1.48478587131414e-06,-0.259176913227719,0.099,0.117,0.0323297275619941
PYHIN1,1.50006095862887e-06,-0.235275564563583,0.145,0.165,0.032662327313185
CDA,1.51414384428169e-06,-0.303866991352199,0.059,0.073,0.0329689680653894
NOG,1.54425908593042e-06,0.719011704548516,0.017,0.011,0.033624697337049
TCR-G,1.55015458907643e-06,-0.177467261787782,0.283,0.308,0.0337530660225503
NEK6,1.55368881155654e-06,-0.401966541171157,0.033,0.044,0.0338300201828321
DOK3,1.5666670543935e-06,-0.35095707876869,0.049,0.062,0.0341126084423641
TAGAP,1.57690241312539e-06,-0.132924966031782,0.314,0.34,0.0343354731433922
MMUT,1.57828443481395e-06,0.504333387334125,0.032,0.022,0.0343655652836389
CAMK1,1.58508863771041e-06,-0.431027348021404,0.039,0.05,0.0345137199975065
SIK1,1.59569302754854e-06,0.706947452185442,0.018,0.011,0.0347446199818418
HMG20B,1.63194032672997e-06,-0.204264501725732,0.132,0.151,0.0355338686742185
SNRPD3,1.64954466437503e-06,-0.312202105872762,0.065,0.08,0.0359171855221019
PLIN2,1.65402407312969e-06,0.215259824485337,0.155,0.135,0.0360147201683258
ZSCAN18,1.67021875791391e-06,0.394385759188093,0.055,0.042,0.0363673432348174
CASTOR1,1.73319581076233e-06,0.466898341935202,0.039,0.029,0.0377386055835391
ILK,1.73456477952108e-06,-0.262145234060396,0.123,0.143,0.037768413509292
CD300LF,1.76878104941973e-06,-0.448629376340675,0.029,0.039,0.0385134385700653
BLOC1S1,1.77311934036701e-06,-0.139713287644047,0.366,0.39,0.0386079005171514
PTPN7,1.78577615684791e-06,0.217194006671816,0.176,0.155,0.0388834900392065
FMC1,1.81296515157655e-06,-0.291917561998871,0.073,0.089,0.0394755032104278
NAF1,1.85788883267765e-06,0.337034388706348,0.067,0.053,0.0404536714427231
CXorf21,1.85975877998206e-06,-0.631662672336229,0.014,0.021,0.0404943876753294
TPP1,1.8639986782853e-06,-0.200604026752131,0.183,0.204,0.0405867072209841
PYGL,1.89466880224808e-06,-0.427953813018241,0.037,0.049,0.0412545185001497
OFD1,1.91734311229547e-06,0.198468202185496,0.178,0.157,0.0417482289271216
LINC00685,1.94403164336607e-06,0.688255478124938,0.018,0.011,0.0423293450026529
THOC7,1.95513950629745e-06,-0.176973846169422,0.192,0.214,0.0425712076101206
IVD,1.9583173133733e-06,-0.363736405450132,0.051,0.064,0.0426404011813902
ASGR1,1.96794472118421e-06,-0.332887777154801,0.047,0.059,0.042850028359065
FAM133B,1.98077780453615e-06,0.134766477928318,0.305,0.28,0.0431294559159701
TMEM191C,1.98191727289957e-06,0.324153642902993,0.075,0.06,0.0431542667001153
GAPT,1.9961064887819e-06,-0.480424736270266,0.028,0.039,0.043463222686737
PHB,2.01358631394633e-06,-0.181944645878347,0.175,0.196,0.0438438283998673
QPCT,2.0230431181244e-06,-0.496603750366251,0.02,0.029,0.0440497408540407
PSMD4,2.05011890063833e-06,-0.158950938227183,0.219,0.243,0.044639288942499
AL021155.5,2.06414800555319e-06,-0.463629865705321,0.031,0.041,0.0449447586729151
ATM,2.11227828041855e-06,0.113828406935948,0.377,0.35,0.0459927472778334
VPS13C,2.11818839835901e-06,0.155387570908361,0.297,0.274,0.046121434185869
ATP5MC1,2.12969451339128e-06,-0.1623135315853,0.216,0.239,0.0463719683345817
TAF1D,2.13913075590929e-06,0.134287462655281,0.367,0.341,0.046577433079169
GIMAP1,2.13956299214387e-06,-0.175942608143408,0.218,0.241,0.0465868445909407
NDUFA2,2.14706343249363e-06,-0.155046193317597,0.292,0.315,0.0467501591791163
METTL7A,2.1660273294229e-06,-0.416999356128633,0.041,0.053,0.0471630790708541
KLRG1,2.18707052222399e-06,-0.286981786691325,0.147,0.167,0.0476212735509053
YIPF5,2.19167182710705e-06,0.273125983834601,0.102,0.085,0.0477214623634289
PIP4P2,2.20150663550857e-06,-0.447551384942624,0.038,0.049,0.0479356054815636
DUSP11,2.20393469096575e-06,0.215669904564636,0.135,0.116,0.0479884739610883
LPAR6,2.21110558381507e-06,-0.329303447923516,0.056,0.07,0.0481446129819893
KDM4B,2.21704087068937e-06,0.350566440951044,0.086,0.071,0.0482738479183904
ZNF614,2.22097075387857e-06,0.535066166807665,0.027,0.018,0.048359417194952
FAM13B,2.28212636887262e-06,0.197930555149151,0.161,0.14,0.0496910195558324
HNRNPUL1,2.32821772597256e-06,0.104022576040316,0.418,0.39,0.0506946127653266
CPQ,2.35386575814195e-06,0.274779211244548,0.098,0.082,0.0512530730177828
APBB1IP,2.39080814814776e-06,-0.137645604535953,0.329,0.354,0.0520574566177693
C1orf21,2.4021562798309e-06,0.277943700954976,0.114,0.097,0.052304550837038
MALT1,2.40453071904019e-06,0.254377896409997,0.128,0.11,0.0523562518763811
AHSA1,2.40952051693312e-06,-0.256875800609481,0.092,0.108,0.0524648997357018
RAB27A,2.41899655603813e-06,-0.211776345839428,0.14,0.16,0.0526712310111742
AC092296.2,2.42005609548638e-06,0.934612763008578,0.01,0.005,0.0526943014231205
PXN,2.43904894230883e-06,0.143108314211696,0.305,0.28,0.0531078516698326
AL118516.1,2.47236676550728e-06,0.184772569575196,0.164,0.143,0.0538333139521554
PID1,2.47381152238431e-06,-0.453898938940162,0.028,0.038,0.0538647720883959
DIS3,2.48159281769056e-06,0.286495145863912,0.088,0.072,0.0540342020123943
HLA-DMA,2.48259830953729e-06,-0.193567109795826,0.2,0.222,0.0540560955918649
ACOT4,2.48487363633038e-06,0.705161725787491,0.018,0.011,0.0541056385574577
CDKN2A,2.4959100613559e-06,-0.586924357570945,0.016,0.023,0.0543459456759634
ID3,2.4981559862633e-06,-0.423918770068423,0.048,0.06,0.0543948484448971
DBN1,2.49872604681952e-06,-0.474878045551282,0.024,0.034,0.0544072609434483
TNFAIP8L2,2.5546772607915e-06,-0.500884526504254,0.022,0.03,0.0556255426764741
FHL3,2.58674284918464e-06,0.354009701564538,0.071,0.057,0.0563237387981464
SEMA4B,2.66467807435434e-06,-0.504111475354421,0.026,0.036,0.0580207003909914
VASH1,2.66916636745573e-06,0.555792685351128,0.028,0.019,0.058118428484981
ARHGAP27,2.67935838345749e-06,-0.24477312469435,0.12,0.139,0.0583403494414035
CD300LB,2.68302447551907e-06,-0.460262393468438,0.023,0.033,0.0584201749299523
WDR45B,2.70401438359713e-06,0.212877465168481,0.169,0.148,0.058877209188444
PCBD2,2.77714297972217e-06,-0.488600523688839,0.024,0.033,0.0604695112404706
LINC00623,2.79668392473275e-06,-0.204286271197856,0.154,0.174,0.0608949957771308
STRN4,2.90559286314764e-06,-0.37609546820116,0.043,0.055,0.0632663790021768
LINC00847,2.92628979786932e-06,-0.485386331108883,0.023,0.032,0.0637170340588066
ISOC2,2.92657155550826e-06,-0.410647676687515,0.035,0.046,0.0637231690496369
FBXO21,2.93818022858427e-06,0.216287311508239,0.126,0.108,0.0639759362971939
MTHFR,2.94668628008716e-06,-0.341550677004571,0.055,0.069,0.0641611470626179
JPT1,2.96118227360106e-06,-0.191673048298076,0.159,0.18,0.0644767828253894
AFG3L2,2.96202518906729e-06,0.212052593576039,0.152,0.133,0.0644951364667511
AP1S1,2.96540108095105e-06,-0.333307527499249,0.045,0.057,0.0645686431366281
FBLN7,3.02265587337724e-06,0.547014020112114,0.027,0.018,0.065815308986916
AGAP9,3.02463059327259e-06,-0.911886512547941,0.005,0.01,0.0658583065379173
FLVCR1-DT,3.06264179722369e-06,0.746274849651437,0.014,0.008,0.0666859624927487
JADE1,3.09390792178882e-06,0.243808654699809,0.116,0.099,0.0673667510890297
PRPF38A,3.09539176832257e-06,0.236502096633631,0.119,0.102,0.0673990603634557
LRPAP1,3.09826128239573e-06,-0.167865633306451,0.233,0.256,0.0674615411628846
HSD17B11,3.13105447848905e-06,0.129470017524039,0.276,0.251,0.0681755802146205
KIR2DL4,3.13303916203683e-06,0.966468064149342,0.011,0.005,0.0682187947141899
PIEZO1,3.1920656372625e-06,-0.266222522885663,0.08,0.095,0.0695040371857536
STMN1,3.23907110276361e-06,0.240781506252688,0.109,0.092,0.0705275341915748
SEPHS2,3.24122071426494e-06,0.2336961100527,0.127,0.109,0.0705743398324048
TFDP2,3.24243357033248e-06,0.204048267527555,0.151,0.132,0.0706007485604194
DDIT4,3.25080533425441e-06,-0.108673672351419,0.479,0.502,0.0707830353480555
SLC4A10,3.27775005798855e-06,-0.559293238593755,0.017,0.025,0.0713697297626428
ARHGEF10L,3.27811032201281e-06,-0.597120124676834,0.016,0.023,0.0713775741515068
EVL,3.30270986831598e-06,-0.10458799797915,0.666,0.669,0.0719132046727121
PAG1,3.30301032163077e-06,0.196271635343432,0.221,0.2,0.0719197467431884
ESYT1,3.316889951512e-06,-0.179482228493066,0.177,0.198,0.0722219618042223
DCTN5,3.33535077732274e-06,0.350420034579287,0.064,0.051,0.0726239278254253
EIF4E3,3.35860349148587e-06,-0.308775522720017,0.067,0.081,0.0731302324236134
PPP1CB,3.38410917385651e-06,0.188015785491362,0.233,0.211,0.0736855931515517
IL18RAP,3.44274374829124e-06,0.425339062094883,0.041,0.03,0.0749623023752935
GET4,3.47065007227876e-06,0.220279346516719,0.13,0.111,0.0755699346737978
PGM2L1,3.47580534485426e-06,0.368117860222686,0.047,0.036,0.0756821855788567
PRORP,3.49640995661168e-06,0.239017544012836,0.123,0.106,0.0761308303952627
CCNL1,3.50781566936345e-06,-0.137786757647611,0.545,0.561,0.0763791783847197
HMGN3,3.53612053958505e-06,-0.134485942354614,0.343,0.367,0.0769954886289249
ERCC5,3.55014471609337e-06,0.166066797296901,0.212,0.19,0.077300851048217
CDCA4,3.58180099586369e-06,0.441644794625826,0.04,0.03,0.0779901348839359
SNHG15,3.61836987703446e-06,0.149179668913108,0.313,0.289,0.0787863857025484
MAPK3,3.63251848849706e-06,-0.358870601144071,0.043,0.054,0.0790944575685351
MIR762HG,3.64815438455404e-06,-0.315526478802525,0.057,0.071,0.0794349135692796
AL359504.2,3.67811325573614e-06,-0.884190398224038,0.007,0.012,0.0800872380303987
BTG2,3.72389508345529e-06,-0.207540092499659,0.559,0.576,0.0810840915471555
PODXL2,3.75354455186196e-06,0.671227826883102,0.02,0.012,0.0817296790722422
MARCH6,3.78949958215495e-06,0.176721452994875,0.185,0.164,0.0825125639018419
TNFSF8,3.79394675443217e-06,0.201156552322115,0.146,0.127,0.0826093966310061
GCSAM,3.79565844216956e-06,-0.461666119358424,0.026,0.036,0.0826466669198
MRPS34,3.80948379197948e-06,-0.170537914724082,0.224,0.247,0.0829477000865612
