,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
MRPS24,0.323158544921402,-0.172853682608977,1,1,1
OMG,0.323161881906077,-0.678634258786268,0.625,0.8,1
AC006064.5,0.323164752814161,-0.669944356975336,1,1,1
DAP,0.323281885970019,-0.139562107366594,1,1,1
AC117461.1,0.323296949939209,-0.682113951415597,0.125,0.4,1
MAFIP,0.323407174246198,-0.438476233789715,1,1,1
AC008443.8,0.323474195867557,-0.681223173814354,0.25,0.8,1
OSTC,0.323557657573884,-0.221050710153079,1,1,1
KCNE5,0.323567564899692,-0.661845677621777,0.75,0.4,1
SLC46A1,0.323597169959892,-0.660602305857625,1,1,1
PLCD1,0.323611886079229,-0.279759635192153,1,1,1
NIT1,0.32362342747427,-0.410114322068056,1,1,1
TCF19,0.323662225875436,-0.478185145367704,1,1,1
ZNF786,0.32367222238765,-0.476340186244898,1,1,1
AL034550.2,0.323680768230819,-0.59338061370578,1,1,1
AL606834.1,0.323756668033988,-0.666293516569453,0.75,0.4,1
MPP1,0.32382391749018,-0.342855074204269,1,1,1
TRGV9,0.323866893936912,0.14576463526475,1,1,1
TRMT112,0.323881974521415,-0.214512684367035,1,1,1
CYBC1,0.32390639761126,-0.268920729605193,1,1,1
ZNF382,0.324022474253935,-0.599833373860678,1,1,1
LINC02840,0.324059920190794,-0.671232878794847,0.375,0,1
AP005482.1,0.324108735438668,-0.619163383501069,1,1,1
MFAP4,0.324172612145268,-0.668315964588283,0.375,0.2,1
TMED4,0.324177975410051,-0.193065402060075,1,1,1
DENND3,0.324286700079974,-0.102427179300872,1,1,1
AL589745.1,0.324377870613917,-0.680854084435621,0.375,0.6,1
AC009159.3,0.324381487238137,-0.679984251480681,0.25,0.4,1
AC093525.7,0.324412998949709,-0.662210598086996,1,1,1
USP18,0.324464416660173,-0.571205616613441,1,1,1
LINC02539,0.324491224427258,-0.681138312259475,0.25,0.6,1
DERL2,0.324528158304811,-0.110669293603808,1,1,1
TAOK1,0.324547530997445,-0.292894991874461,1,1,1
UVRAG,0.324553406410744,-0.0613823619613066,1,1,1
RBM20,0.32458013445351,-0.681526783085735,0.25,0.6,1
INTS5,0.32458139440869,-0.351880120998884,1,1,1
FAM20C,0.324618451630936,-0.505025717554419,1,1,1
EDRF1-AS1,0.32467645116045,-0.578537054758234,1,1,1
C1orf35,0.324682759591034,-0.206563855053026,1,1,1
AL049869.3,0.324878569796601,-0.59073991840201,1,1,1
ACTR1B,0.324904295797909,-0.0813991859558294,1,1,1
FUT7,0.324932981268778,-0.583219932972553,1,1,1
MTHFSD,0.324990018762581,-0.569598014511437,1,1,1
C11orf65,0.325027627414955,-0.62230268414716,1,1,1
MIER1,0.32503100073188,-0.00453006108538871,1,1,1
NCOA5,0.325054704419561,-0.317158833446562,1,1,1
WWP2,0.325161937923759,-0.17926877156684,1,1,1
PLPP7,0.325227914412368,-0.670294663072835,1,0.8,1
ESRRA,0.325387532689448,-0.494366458254658,1,1,1
RAP2B,0.325392773872164,-0.0665871869588963,1,1,1
RBPMS,0.325500564273796,-0.681729031253738,0.375,0.8,1
RGPD5,0.325553834743113,-0.611326468819732,1,1,1
ZC3H7B,0.325659407128102,-0.298399284664312,1,1,1
ZNF749,0.325805553471255,-0.517304568860954,1,1,1
CALML6,0.325921815862525,-0.680774653795977,0.125,0.6,1
TMEM218,0.325951352291672,-0.45854360973677,1,1,1
TRAPPC2B,0.326027936312537,-0.283828960996769,1,1,1
ZNF396,0.326031926504459,-0.63628163866526,1,0.8,1
TIFAB,0.326041900002888,-0.675503148200289,0.875,0.8,1
TUBA1B,0.32607965189734,-0.149124344119153,1,1,1
NUTM2D,0.326111820919867,-0.656879105542884,1,0.8,1
FGD5-AS1,0.326112875052613,-0.161111068529461,1,1,1
ESD,0.326118333795764,-0.270998060943695,1,1,1
ATP6V1B2,0.326167960069781,-0.330700897127563,1,1,1
SREBF1,0.326196759514139,-0.241290604140195,1,1,1
IFT74-AS1,0.326202380540032,-0.679468504511251,0.375,0.8,1
DGAT1,0.326378992028888,-0.449665799285921,1,1,1
AC010834.2,0.326477520839787,-0.674726077908985,1,1,1
SMC5-AS1,0.326487083143226,-0.607376914855805,1,1,1
LRTOMT,0.326507636995066,-0.654381325651452,1,1,1
NOP14,0.32658283953806,-0.192497366067041,1,1,1
ZNF3,0.326607530653754,-0.311025017848479,1,1,1
PRRC2A,0.326626837700551,-0.0797709888728064,1,1,1
GLRX5,0.326643035737708,-0.41460695378034,1,1,1
MTIF2,0.326737363554223,-0.314145812890325,1,1,1
CELSR3,0.326780730031067,-0.610178645707525,1,1,1
PDE5A,0.326780824796208,-0.6406176650426,1,1,1
AC093642.1,0.326808496692269,-0.668652230820717,0.625,0.4,1
FAM241B,0.326826452892813,-0.507223563096031,1,1,1
FNDC7,0.32684110303784,-0.66721983262279,0.5,0.4,1
METTL2B,0.326853661706947,-0.44771933835793,1,1,1
AP000926.2,0.326911910791768,-0.608111092574789,1,1,1
ZNF682,0.326942972798758,-0.388646335707612,1,1,1
AC011444.2,0.326956950711473,-0.681183772952024,0.375,0.8,1
NAA25,0.326976676412149,-0.23326235744335,1,1,1
VPS13B,0.327016486629725,-0.190496485748755,1,1,1
AP002381.2,0.327028173734596,-0.499674025549252,1,1,1
AC232271.3,0.327273797754891,-0.649121647184862,0.875,0.8,1
SF3B2,0.327425927257632,0.0129659094615278,1,1,1
AP4B1-AS1,0.327501562346073,-0.681977815931147,0.5,0.8,1
HYPK,0.327511828550767,-0.381591083809704,1,1,1
MCM9,0.327532834225177,-0.37340461015025,1,1,1
NOP58,0.327564423375242,0.056200978209308,1,1,1
BBS4,0.327614762604526,-0.438690708472064,1,1,1
ZBED5-AS1,0.327617079289737,-0.493817179709425,1,1,1
CTBS,0.327641618693712,-0.0898972364710298,1,1,1
PIGA,0.327683892150146,-0.347659865065801,1,1,1
NFKBIB,0.327804329247446,-0.129008154591474,1,1,1
GCK,0.327838637432763,-0.644776220884294,1,0.8,1
AL451123.2,0.327867731202125,-0.682798855192664,0.25,0.4,1
HGH1,0.32793756146357,-0.580003653763356,1,1,1
AC104667.1,0.327952310790877,-0.682902863510214,0,0.4,1
FAM219B,0.327971038056173,-0.369238217339225,1,1,1
DHX9,0.328011491870211,-0.0653748282915779,1,1,1
MAPK3,0.328040329286939,-0.428646710638698,1,1,1
C10orf143,0.328043372576638,-0.478402560454506,1,1,1
EIF3D,0.328109910392535,0.0363439050767264,1,1,1
LINC01003,0.328131225202249,-0.53671599469609,1,1,1
AKT2,0.328146065729274,-0.0850859648060531,1,1,1
SNRPN,0.328146143575277,0.00341597850533557,1,1,1
FCRL5,0.32815175880821,-0.600026252928585,1,1,1
HTR7,0.328202734863418,-0.674018936079787,0.875,0.8,1
SAMD12,0.328269239083625,-0.594127112768829,1,1,1
PI4KB,0.328271908205092,-0.143845169237621,1,1,1
ARIH1,0.328305750375397,-0.0758374599095052,1,1,1
ZNRF1,0.328327548939931,-0.639138774025981,1,1,1
SIGIRR,0.32836478130517,0.0391077599143382,1,1,1
MT-ATP8,0.328433252534813,0.202278059781311,1,1,1
ISL2,0.328468406998477,-0.673792999605781,0.875,0.8,1
EHMT2,0.328652845176953,-0.354504008284716,1,1,1
AC012368.1,0.328662191006517,-0.35512021842575,1,1,1
ECHDC1,0.328769492024458,-0.290539192518203,1,1,1
TRAPPC4,0.328811021057623,-0.337088719946436,1,1,1
METTL15,0.32884528470494,-0.286203705851997,1,1,1
MAP4K2,0.328938094760226,-0.0898970002852699,1,1,1
METTL14-DT,0.328940026630733,-0.676847888601876,1,1,1
BAZ1A,0.32895196671777,-0.0323321320610497,1,1,1
TVP23C,0.329062857139869,-0.411242162793003,1,1,1
HAT1,0.329075586412952,-0.19833098459113,1,1,1
LINC02611,0.329114352398502,-0.553302183296901,1,1,1
KLF6,0.329114997147752,-0.170833678798191,1,1,1
ZNHIT3,0.329115685588161,-0.113958744138494,1,1,1
AC008074.2,0.329184350642734,-0.656493365143046,1,1,1
STOML2,0.329201976508708,-0.255169152601274,1,1,1
TBC1D1,0.329241365351679,-0.13528032031539,1,1,1
RNF115,0.329253465715428,-0.0863832448114175,1,1,1
SPESP1,0.329265485173232,-0.650961314633067,0.875,0.8,1
HLA-DQA2,0.329402713284803,-1.23900418633846,0.875,1,1
PLP2,0.329405080838476,-0.166694577358936,1,1,1
SLC10A3,0.329436959278767,-0.164761427193591,1,1,1
KIF15,0.329445631938025,-0.669441026984029,1,1,1
AL627422.2,0.329541294005212,-0.645566494469013,1,1,1
THOC6,0.329592340998227,-0.378073464043612,1,1,1
MRPL12,0.329604751411713,-0.342159596101919,1,1,1
MRPS28,0.329758686590387,-0.408946810993793,1,1,1
AC010894.2,0.329799282881025,-0.671120364536397,1,1,1
OSGEPL1,0.329820645755364,-0.541122896485299,1,1,1
ADAMTS10,0.329856256955945,-0.379598697313696,1,1,1
RMND1,0.329889959947504,-0.508594971041721,1,1,1
UBXN11,0.329908880805482,-0.234084442320361,1,1,1
AC108449.1,0.329913760526107,-0.68111814329657,0.25,0.6,1
BCL9L,0.329918090850009,-0.143000237924906,1,1,1
LTK,0.329940186376758,-0.587500373502843,1,1,1
BIRC6-AS1,0.329940858296573,-0.682570586323584,0.125,0.4,1
AC136475.8,0.329940858296573,-0.682570586323584,0.125,0.4,1
AC068733.3,0.329940858296573,-0.682570586323584,0.125,0.4,1
AL031056.1,0.330083712982935,-0.6796063125526,0.5,1,1
MREG,0.330115834584518,-0.619302642138269,1,1,1
PPP1R32,0.330156370694628,-0.637568322992343,1,1,1
SEC22C,0.330159257283422,-0.246573110896966,1,1,1
TNIK,0.330177872025593,-0.104988284164623,1,1,1
S100B,0.330223010121607,0.172825057915773,1,1,1
KCTD3,0.330263505720447,-0.644230609182884,1,1,1
ATG3,0.330317319638009,-0.214499567294066,1,1,1
FHL3,0.330412672332655,-0.244648612406904,1,1,1
FRA10AC1,0.330442444632492,-0.356259070999011,1,1,1
SYNC,0.330535879778608,-0.296781306162817,1,1,1
SEMA4A,0.33056947349686,-0.385679669473626,1,1,1
AP005329.1,0.330591822250785,-0.573616930097165,1,1,1
RBFOX1,0.330626088063122,-0.67141075180938,0.375,0,1
FAM111B,0.330651404031953,-0.639132794986543,1,1,1
ZNF674,0.330776107413448,-0.650011838333855,1,1,1
ADAMTS14,0.330815886843846,-0.680201596050407,0.125,0.6,1
PPP1CA,0.330888983373164,-0.176857938181393,1,1,1
CLYBL,0.33090112437635,-0.548095653766893,1,1,1
AF127936.1,0.330913288041853,-0.679860737061019,0.375,0.8,1
CBWD5,0.331014850089025,-0.145690913180593,1,1,1
TARM1,0.331074690423095,-0.683125944893787,0,0.4,1
KIF17,0.331149192611719,-0.679462369767977,0.5,0.6,1
CNKSR3,0.331333396902328,-0.658185505042424,0.75,0.6,1
PDZD8,0.331365405567493,-0.211828963052888,1,1,1
SEC61G,0.331375546944362,-0.169924971288554,1,1,1
LINC00847,0.331523775184897,-0.519905562771479,1,1,1
PGAM5,0.331543332642522,-0.588135300183723,1,1,1
ITGA4,0.331593060086452,-0.147735657672583,1,1,1
DEGS1,0.331629264866119,-0.0944885368275862,1,1,1
PTBP1,0.331669473656146,-0.0252499488402422,1,1,1
PBK,0.331690802255555,-0.674397907047486,0.875,1,1
SLC16A6,0.33169244174997,-0.201695516617493,1,1,1
GPRASP1,0.331706808281707,-0.422734981006676,1,1,1
AC009041.2,0.33175635433594,-0.511052172518702,1,1,1
AL022329.1,0.331785063409755,-0.658481292850676,0.875,0.6,1
MVB12B,0.331825096154415,-0.301035340584866,1,1,1
CACNB3,0.331851288175992,-0.603357613365753,1,1,1
AC008434.1,0.331853557043227,-0.668512983578093,0.375,0.2,1
AGAP6,0.331861479968321,-0.658865407236859,1,0.8,1
GIGYF1,0.331879653436039,-0.383874673783702,1,1,1
PPP1R16A,0.331902030921868,-0.532756126882201,1,1,1
STRN,0.331966126596371,-0.421935068184918,1,1,1
SULT2B1,0.331991638955692,-0.681900230722107,0.125,0.4,1
JAKMIP2,0.332006151436072,-0.553373642670689,1,1,1
DCBLD2,0.332125272030161,-0.598823233528417,1,1,1
WBP4,0.332298515758866,-0.402249451251833,1,1,1
AGPS,0.332334787908895,-0.246224247244703,1,1,1
COPS7A,0.33236102153263,-0.362296451638235,1,1,1
AC133550.3,0.332371150804261,-0.564721041955655,1,1,1
AC072061.1,0.332537336515756,-0.630544002539824,1,1,1
AL162311.3,0.332544493613401,-0.66139707177223,1,1,1
AL161665.2,0.332571985786874,-0.666945450553429,0.875,0.8,1
OAZ1,0.332685208608188,-0.122730613789025,1,1,1
PPP1R15A,0.332699334246823,0.122648959334072,1,1,1
MOGS,0.3327151535729,-0.37091953268491,1,1,1
CA3-AS1,0.332748989674619,-0.649275251523419,1,0.6,1
UBR1,0.332770895628565,-0.171128715577922,1,1,1
ARGFX,0.332911488905551,-0.683036737922182,0.125,0.4,1
UXT,0.332993272611339,-0.143200565983147,1,1,1
AC080128.2,0.332997382072187,-0.679965098746942,0.75,1,1
AC103739.3,0.333006946748466,-0.670561557739547,0.5,0.2,1
APPL2,0.333048249504628,-0.423697596774544,1,1,1
CCDC146,0.333104802546593,-0.452701812529018,1,1,1
ELL,0.333148651475694,-0.214757698621594,1,1,1
AC138649.1,0.333184477522381,-0.592358791156186,1,1,1
AC034236.2,0.333207497761211,-0.610217985485234,1,1,1
CISH,0.333253791591656,-0.725249168189735,1,1,1
EFHC2,0.333253877387791,-0.601756723527989,1,1,1
IKBIP,0.33330736563812,-0.404144421116441,1,1,1
PRR33,0.333331740946257,-0.673436196557003,1,1,1
OSBPL1A,0.333479871978865,-0.570195671578594,1,1,1
TTC13,0.333494552852932,-0.387413683497922,1,1,1
AC021613.1,0.333517664374651,-0.664345471728746,0.75,0.8,1
TMEM237,0.333594568616093,-0.629027246006166,1,1,1
ATXN2,0.33360079281448,-0.369535910169858,1,1,1
TXN2,0.333668394506666,-0.20734870030797,1,1,1
ZDHHC1,0.333690144581698,-0.56220956664067,1,1,1
UBE2L3,0.333694890830104,-0.173613128651126,1,1,1
ALOX12,0.333703589957334,-0.654313399877097,1,1,1
P3H4,0.333703667501299,-0.529226434938897,1,1,1
MIR99AHG,0.333704794073517,-0.657913599485356,1,1,1
UCK2,0.333840373763084,-0.544008741454189,1,1,1
ZNF667,0.333858368517281,-0.60575172433389,1,1,1
RAB3GAP1,0.334040247323857,-0.169449769126499,1,1,1
DENND4A,0.334122311539933,-0.108680831488008,1,1,1
PRR11,0.334148406676629,-0.605826020972049,1,1,1
AP000424.1,0.334152953233718,-0.682292633046901,0.125,0.4,1
NRIP1,0.334154204335832,-0.16806849183374,1,1,1
CCDC22,0.334172002945515,-0.371948582940014,1,1,1
SNRNP40,0.334228970804651,-0.144568790961827,1,1,1
NUAK1,0.3342428042324,-0.600549688644209,1,1,1
IRAK4,0.33432287214758,-0.129045861075014,1,1,1
CDKN2AIPNL,0.33432648400944,-0.347230205858272,1,1,1
LEPROTL1,0.334388998739332,0.190518927497153,1,1,1
Z83847.1,0.334409623331601,-0.662453319430783,1,1,1
LINC01278,0.334523949445871,-0.250816074421774,1,1,1
KCNMB1,0.334538852623664,-0.628521427721082,1,1,1
HSPB11,0.334595263531292,-0.277890246454202,1,1,1
VAT1,0.334607066944463,-0.241089281846419,1,1,1
LINC01031,0.334610166616008,-0.666234793059226,0.625,0.4,1
HDAC2-AS2,0.334630333673511,-0.669249496023689,0.875,1,1
ZNF182,0.334635056027659,-0.590670545885056,1,1,1
GPT,0.334639378912716,-0.671621343064814,0.375,0.2,1
SNRPD2,0.334659583089706,-0.10911634160864,1,1,1
LINC02446,0.334787966615189,-0.271230020613687,1,1,1
CARD16,0.334814674386681,-0.230631608930742,1,1,1
NDUFV2-AS1,0.3348481612047,-0.242929817532996,1,1,1
AC010883.2,0.334929722881513,-0.662419076408841,1,1,1
POLR3E,0.334938229190909,-0.235533587439241,1,1,1
ZRANB3,0.334946288381616,-0.511114185549574,1,1,1
TMEM161A,0.334958288413311,-0.297481137582853,1,1,1
LINC02021,0.335078392167999,-0.663039588198978,1,1,1
AC113410.4,0.335091908696618,-0.619540943227244,1,1,1
Z99774.1,0.33510522821014,-0.671835820624596,1,0.8,1
AL049840.2,0.335121006122936,-0.673790892865177,1,0.8,1
AC010883.3,0.335174205134433,-0.491855783454128,1,1,1
ALG6,0.335178451527204,-0.450592303688946,1,1,1
SNX15,0.335231151182465,-0.271769475943012,1,1,1
AC012511.1,0.335306532414227,-0.682800380603259,0.125,0.2,1
AC122129.1,0.335306532414227,-0.682800380603259,0.125,0.2,1
ZNF783,0.335417833780442,-0.397435294005281,1,1,1
CMBL,0.335550136041813,-0.647373820441687,1,0.8,1
TNFSF9,0.33556742690044,-0.297407875903601,1,1,1
AC073389.1,0.335567704006849,-0.598739424445921,1,1,1
TRMT10A,0.33569297853908,-0.528174023266931,1,1,1
AL442125.1,0.335704536553208,-0.676063003328755,0.875,0.6,1
ARFGAP2,0.335743358384094,-0.106676744259754,1,1,1
IFT52,0.335906500008198,-0.265292661703848,1,1,1
C7orf50,0.335911655708837,-0.0272319051847111,1,1,1
TFCP2,0.335973019753157,-0.439198510938565,1,1,1
USP22,0.336006165016824,-0.0846599539998438,1,1,1
AL160314.2,0.336011762636377,-0.655718290980416,1,0.8,1
RMRP,0.336023335242927,-0.460892804630715,1,1,1
AC008115.1,0.336047210711968,-0.657118581255423,1,1,1
TSTD1,0.336057493600642,-0.200767785703652,1,1,1
SOCS5,0.336111697065518,-0.452161788534946,1,1,1
MYOCOS,0.336168727093066,-0.6818961524374,0.5,0.8,1
ANK3,0.336289614259044,-0.166975179734326,1,1,1
AC026401.2,0.336321549106931,-0.680401931018426,0.625,0.6,1
TCTA,0.336331201177198,-0.215247459370506,1,1,1
SEC31A,0.336433781795702,-0.0789834714038368,1,1,1
UFM1,0.336450964596677,-0.0594560505814594,1,1,1
AC007728.2,0.336458501552436,-0.607320272281667,1,1,1
MIGA2,0.33653735273809,-0.283684236393664,1,1,1
AC092868.2,0.336635390193415,-0.67806011694335,0.75,1,1
ANKRD10-IT1,0.33667182869398,-0.611596524240732,1,1,1
CROCC2,0.336761849916164,-0.65532466623544,0.875,0.8,1
C1GALT1C1,0.336820724596631,-0.536308503376727,1,1,1
FAM92A,0.336892094778677,-0.660654811007792,1,1,1
SNX30,0.336900445490862,-0.508679095413159,1,1,1
SRRT,0.336964391595022,-0.0437151590946677,1,1,1
EFHC1,0.336978554787689,-0.504167852878682,1,1,1
ANKRD24,0.337023647818081,-0.657909240151318,0.875,0.6,1
MUTYH,0.337028400837893,-0.199216512817844,1,1,1
FMR1-IT1,0.337036358931658,-0.650210864891838,1,1,1
RGMB-AS1,0.337105893543646,-0.682070643321526,0.375,0.6,1
PLEKHD1,0.337422380010553,-0.673664050224008,1,0.8,1
COPS7B,0.337689299402257,-0.393222079893838,1,1,1
SLC18A1,0.337743478349846,-0.670640815117188,0.5,0.2,1
PRELID3B,0.337760629381706,-0.0753661629002951,1,1,1
AC103739.1,0.337788162444764,-0.681852674791133,0.125,0.4,1
TMEM138,0.33781086780887,-0.235909111319682,1,1,1
KCNN1,0.337862793795681,-0.682788122154984,0.375,0.4,1
ARMC7,0.337932739827352,-0.539013479695573,1,1,1
HDDC3,0.337991804351594,-0.395809386388575,1,1,1
TTC24,0.338054940182193,-0.528294603389917,1,1,1
IGLC3,0.338077387247777,-0.583677188178968,1,1,1
RYR1,0.338120692565002,-0.649026183426841,1,1,1
TFPI,0.338202667391963,-0.639315297302359,1,1,1
COPS5,0.338324683149364,-0.258633262475533,1,1,1
HEMGN,0.338350240902105,-0.643087090277814,1,1,1
DCLRE1C,0.338354103268962,-0.358723569607659,1,1,1
LMNTD2,0.338359223817454,-0.608063230964341,1,1,1
AC084024.3,0.338390556257182,-0.676080214730665,1,1,1
AC108488.1,0.338427712963939,-0.6498589838889,1,1,1
EXOC6,0.338487376504697,-0.398559268837489,1,1,1
ASAH2,0.338507482199032,-0.679883319184031,0.75,0.8,1
MCEE,0.3385779300257,-0.479372852322086,1,1,1
AC079341.1,0.338588341330379,-0.691122045534243,0.125,0.4,1
OSBP,0.338609979460095,-0.309729927640598,1,1,1
PMM2,0.338610069323761,-0.250062778974383,1,1,1
FGFR1,0.338638915602825,-0.531230636216217,1,1,1
AL162591.2,0.338650751816336,-0.671566655412615,0.375,0,1
TMPRSS9,0.338650751816336,-0.671566655412615,0.375,0,1
COA4,0.338688896012264,-0.356363096141186,1,1,1
AC012076.1,0.338754547354412,-0.67890841004062,0.75,1,1
DUSP2,0.338765780889461,0.27465253383904,1,1,1
AL713852.1,0.338819310448346,-0.682297469930421,0.125,0.4,1
TBL1X,0.338944917140688,-0.370436042730935,1,1,1
AC023024.1,0.339148017559792,-0.650479939623327,1,0.8,1
AOC2,0.339164309808316,-0.661800972486277,0.875,0.6,1
LINC01554,0.339167933382872,-0.681297576226545,0.375,0.6,1
AL627171.1,0.339193688367396,-0.520028722189415,1,1,1
CRYZL1,0.339205862310817,-0.336117456181179,1,1,1
ZNF689,0.339327756117409,-0.379947112648275,1,1,1
PET100,0.339339094333826,-0.15676954969619,1,1,1
MLXIPL,0.33934261196354,-0.668987659417426,0.375,0.2,1
RUNX2,0.33936296657464,-0.18387221104179,1,1,1
PDCD4-AS1,0.339370810955464,-0.268874827416065,1,1,1
NDUFAF6,0.339457604071136,-0.316868987033614,1,1,1
NSMCE1-DT,0.339532877063058,-0.635220831933828,1,1,1
TOMM40,0.339637478262844,-0.158152294191133,1,1,1
FARP1-AS1,0.339653677942051,-0.681283702304205,0.625,0.8,1
ZMAT5,0.339692188866176,-0.386176015861269,1,1,1
C12orf50,0.339707971254216,-0.66575158063288,0.375,0.2,1
SRPK1,0.339712477742416,-0.277615883631835,1,1,1
DAZAP2,0.339818465052716,0.0733971777025793,1,1,1
TMX1,0.339867801433576,-0.111287610240981,1,1,1
ALG12,0.339888771823171,-0.256845679959209,1,1,1
AC139887.1,0.339954418328405,-0.661973787963896,1,0.4,1
AC090204.1,0.339969084761975,-0.533260953361522,1,1,1
NACA2,0.340106626682331,-0.660957655200961,1,1,1
TTC30A,0.340142850359006,-0.528354828439555,1,1,1
LINC01094,0.340210000374282,-0.670598758033099,0.875,1,1
MAPK8IP1,0.340328313692123,-0.642414764246056,1,1,1
PTPN6,0.340445720829536,-0.198724222782002,1,1,1
PAPPA,0.340457911492233,-0.670342223051635,0.5,0.2,1
PIGF,0.340510910317242,-0.424693061808427,1,1,1
UBE3C,0.340572428069403,-0.399397785462633,1,1,1
NOXA1,0.340605608781761,-0.433940924114304,1,1,1
MFSD11,0.340679739844933,-0.175748860383988,1,1,1
TMEM150A,0.340746114298031,-0.41620457235842,1,1,1
ALAD,0.340790518667659,-0.408448011305188,1,1,1
LINC01359,0.340822522757863,-0.658702653524797,1,1,1
AC008734.1,0.340847376329023,-0.670167114410805,0.5,0.2,1
HEBP1,0.340969415113498,-0.333689784121659,1,1,1
SLU7,0.340970275491247,-0.0537114784969861,1,1,1
VCPIP1,0.341046559606038,-0.17811638929573,1,1,1
TPP2,0.341061013686651,-0.0492146491113253,1,1,1
THAP9-AS1,0.341181840712431,-0.255133746449019,1,1,1
C5orf24,0.34129293288365,-0.309296762790055,1,1,1
ELOF1,0.341308325691939,-0.269456168087978,1,1,1
ASNSD1,0.341309653497003,-0.568087913566312,1,1,1
CLN8,0.341403563797617,-0.247661883620764,1,1,1
AC011978.2,0.341448658136112,-0.655394691683668,1,1,1
FKBP15,0.341800823498818,-0.362351313197865,1,1,1
AC069281.1,0.341824407849046,-0.683315752366559,0.125,0.2,1
CBX1,0.341838069694235,-0.392481009754291,1,1,1
GTF2B,0.341906557312909,-0.00703541275035441,1,1,1
AC004771.4,0.34196721404911,-0.67674218718621,1,0.8,1
ZNF571-AS1,0.342020837842653,-0.633147668377654,1,0.8,1
TNK2,0.342070795637635,-0.344440187471862,1,1,1
TNFAIP2,0.3420856953589,-0.238911351711068,1,1,1
FOXP1-IT1,0.34209358389535,-0.65758073931117,1,1,1
ATG9A,0.342231357689811,-0.231797712194504,1,1,1
TIMM10B,0.342275163280493,-0.198239741035043,1,1,1
PPP1R18,0.342379558077465,-0.250592964150486,1,1,1
CNPPD1,0.34242866172872,-0.0627691883811341,1,1,1
IQSEC1,0.342467196383929,-0.0515596439707763,1,1,1
OSR2,0.342474176134397,-0.648835751616317,1,0.8,1
CALM2,0.342549729844888,-0.122454971213211,1,1,1
ZNF607,0.342701295212675,-0.602751986103267,1,1,1
GNPTAB,0.342709764913865,-0.0937352155507302,1,1,1
NEK9,0.342716955805819,-0.169030274063324,1,1,1
TMEM86A,0.342841307709229,-0.607816438287638,1,1,1
PTCSC2,0.342846908412445,-0.681053576669935,0.125,0.4,1
ETFB,0.342852002074855,-0.217300464185071,1,1,1
HTATSF1,0.34287595050508,-0.137839566891046,1,1,1
ASB13,0.342959710418544,-0.552958399812679,1,1,1
LINC02575,0.342965389643377,-0.666812893984643,0.5,0.4,1
IKZF4,0.343067018502235,-0.558081964186284,1,1,1
CETN3,0.343188906651327,-0.594609511094965,1,1,1
CDC23,0.343279896693335,-0.380059617820199,1,1,1
TCTEX1D4,0.343431248061906,-0.664364780613248,1,0.8,1
RAPGEF6,0.343434826979377,-0.0292775226161058,1,1,1
PLEKHA3,0.343463285995008,-0.277585881490671,1,1,1
LINC02327,0.343556087903054,-0.682177780728344,0.25,0.6,1
FGF14-AS2,0.343603050938053,-0.667070068205119,1,1,1
TNFRSF18,0.343623405474978,-0.53008108063449,1,1,1
FAM98B,0.343640697959628,-0.31134211583255,1,1,1
ANP32A,0.34368721102288,-0.144308207763141,1,1,1
AC135457.1,0.343703734998426,-0.575119691950558,1,1,1
DUSP3,0.343714425723118,-0.456488780277276,1,1,1
TIGD6,0.343722982541971,-0.581090362469483,1,1,1
SNAPC2,0.34375028946816,-0.391820662155704,1,1,1
ZNF724,0.343758412179737,-0.548557783348312,1,1,1
CHML,0.343761656749647,-0.567407981457015,1,1,1
AC106028.4,0.343763459591078,-0.67268849535098,1,1,1
WDR86-AS1,0.343808413719465,-0.498742935230748,1,1,1
PGBD1,0.343833155464378,-0.638249761299845,1,1,1
CEACAM21,0.343881135957555,-0.217247972349443,1,1,1
GNB1,0.343967794932041,-0.230669545067461,1,1,1
GART,0.343995118313374,-0.378668593008226,1,1,1
CR1L,0.344020097913372,-0.668071755803813,0.5,0.2,1
SKOR1,0.34437060403579,-0.651670222563921,1,0.8,1
TMEM170B,0.344430946050734,-0.422984266344738,1,1,1
SNX20,0.344449946786522,-0.163356624093961,1,1,1
LY6E-DT,0.344627610391735,-0.634966691287371,1,1,1
TIMD4,0.344688241876289,-0.673012991681756,1,1,1
AL133390.1,0.344709124751596,-0.664925516801516,0.75,0.6,1
EDAR,0.344722680209075,-0.522820876850529,1,1,1
AC007728.1,0.344732556307201,-0.601739118850569,1,1,1
AHCYL2,0.344786671419662,-0.545555592837714,1,1,1
MBTD1,0.344791614952287,-0.473627613861755,1,1,1
OTUD1,0.344839889012029,-0.458220575171116,1,1,1
TM7SF2,0.34496014344073,-0.412409275694382,1,1,1
ZCCHC4,0.344964943040767,-0.467536819580511,1,1,1
ITSN2,0.345140411669216,-0.00917709254688176,1,1,1
ULK4,0.345142370244495,-0.476123926003936,1,1,1
RAP1GAP2,0.34515042459329,-0.132504827565517,1,1,1
RRP12,0.345187076100255,-0.138041236687924,1,1,1
FBXO46,0.345192085651729,-0.564255382171194,1,1,1
AC116362.1,0.345215506962925,-0.681649542698887,0.125,0.4,1
AC006441.3,0.345215506962925,-0.681649542698887,0.125,0.4,1
AC067945.4,0.345225360901418,-0.651639945511314,1,1,1
AL135818.3,0.345382190282628,-0.680750914881177,0.125,0.6,1
